ID,選手名,年,チーム,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
01005117,雄平,"
                    2008                ",東京ヤクルト,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
01005117,雄平,"
                    2009                ",東京ヤクルト,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
01005117,雄平,"
                    2012                ",東京ヤクルト,47,153,143,14,40,4,0,0,44,8,2,3,3,0,7,0,19,0,.280,.308,.313
01005117,雄平,"
                    2013                ",東京ヤクルト,13,43,37,6,11,4,1,2,23,3,0,0,0,0,6,0,10,0,.297,.622,.395
01005117,雄平,"
                    2014                ",東京ヤクルト,141,597,547,97,173,28,3,23,276,90,10,2,1,0,48,1,103,11,.316,.505,.372
01005117,雄平,"
                    2015                ",東京ヤクルト,141,585,551,57,149,33,4,8,214,60,7,4,1,3,27,3,82,7,.270,.388,.307
01005117,雄平,"
                    2016                ",東京ヤクルト,108,436,412,44,122,20,0,7,163,55,7,1,1,2,21,0,51,9,.296,.396,.329
01005117,雄平,"
                    2017                ",東京ヤクルト,71,300,281,29,86,21,0,2,113,32,2,3,0,2,12,5,42,5,.306,.402,.343
01005117,雄平,"
                    2018                ",東京ヤクルト,125,482,446,50,142,19,1,11,196,67,6,1,0,2,33,1,62,13,.318,.439,.365
01005117,雄平,"
                    2019                ",東京ヤクルト,131,493,447,55,122,19,0,12,177,56,4,3,1,6,37,2,71,4,.273,.396,.327
01005117,雄平,"
                    2020                ",東京ヤクルト,43,113,103,6,23,4,0,0,27,9,3,0,0,3,6,1,23,2,.223,.262,.265
21925117,坂口　智隆,"
                    2003                ",大阪近鉄,1,6,5,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,.200,.200,.333
21925117,坂口　智隆,"
                    2004                ",大阪近鉄,7,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.000,.000,.200
21925117,坂口　智隆,"
                    2005                ",オリックス,6,6,6,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,.167,.333,.167
21925117,坂口　智隆,"
                    2006                ",オリックス,28,26,22,3,2,0,0,1,5,2,3,1,1,0,3,0,6,1,.091,.227,.200
21925117,坂口　智隆,"
                    2007                ",オリックス,46,149,137,13,33,6,1,0,41,8,4,1,6,0,5,1,21,0,.241,.299,.273
21925117,坂口　智隆,"
                    2008                ",オリックス,142,588,540,68,150,15,6,2,183,32,13,3,17,4,23,4,77,9,.278,.339,.310
21925117,坂口　智隆,"
                    2009                ",オリックス,137,594,526,82,167,23,7,5,219,50,16,4,8,4,52,4,81,8,.317,.416,.381
21925117,坂口　智隆,"
                    2010                ",オリックス,138,622,558,84,172,31,10,5,238,50,12,6,7,1,52,4,77,13,.308,.427,.371
21925117,坂口　智隆,"
                    2011                ",オリックス,144,651,590,84,175,20,7,3,218,45,5,5,2,1,54,4,77,11,.297,.369,.359
21925117,坂口　智隆,"
                    2012                ",オリックス,40,165,158,7,36,2,1,0,40,8,2,2,2,0,5,0,13,0,.228,.253,.252
21925117,坂口　智隆,"
                    2013                ",オリックス,97,440,383,47,88,13,5,3,120,24,2,2,10,2,44,1,48,4,.230,.313,.309
21925117,坂口　智隆,"
                    2014                ",オリックス,122,382,323,33,76,5,5,2,97,40,3,2,10,0,47,2,45,4,.235,.300,.336
21925117,坂口　智隆,"
                    2015                ",オリックス,36,121,107,8,28,7,0,1,38,5,1,0,1,1,12,0,18,1,.262,.355,.333
21925117,坂口　智隆,"
                    2016                ",東京ヤクルト,141,607,526,74,155,14,5,0,179,39,7,4,5,5,63,8,66,5,.295,.340,.375
21925117,坂口　智隆,"
                    2017                ",東京ヤクルト,136,607,535,51,155,16,2,4,187,38,4,3,5,3,59,5,76,6,.290,.350,.364
21925117,坂口　智隆,"
                    2018                ",東京ヤクルト,139,595,508,64,161,22,4,3,200,37,9,7,7,2,75,3,60,15,.317,.394,.406
21925117,坂口　智隆,"
                    2019                ",東京ヤクルト,22,77,64,2,8,1,0,0,9,2,0,0,1,0,10,2,13,2,.125,.141,.263
21925117,坂口　智隆,"
                    2020                ",東京ヤクルト,114,458,398,55,98,14,1,9,141,36,4,5,3,3,47,7,60,8,.246,.354,.334
73375132,渡邉　大樹,"
                    2017                ",東京ヤクルト,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
73375132,渡邉　大樹,"
                    2019                ",東京ヤクルト,16,9,7,5,1,0,0,1,4,1,1,0,1,0,0,1,2,0,.143,.571,.250
73375132,渡邉　大樹,"
                    2020                ",東京ヤクルト,33,12,11,7,3,0,0,0,3,0,2,2,0,0,1,0,3,0,.273,.273,.333
71375114,上田　剛史,"
                    2009                ",東京ヤクルト,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000
71375114,上田　剛史,"
                    2010                ",東京ヤクルト,39,47,42,5,9,3,0,0,12,2,0,0,2,0,1,2,10,0,.214,.286,.267
71375114,上田　剛史,"
                    2011                ",東京ヤクルト,12,34,30,1,8,1,0,0,9,0,6,0,1,0,3,0,5,0,.267,.300,.333
71375114,上田　剛史,"
                    2012                ",東京ヤクルト,50,173,148,14,38,5,2,0,47,12,8,4,13,0,12,0,30,2,.257,.318,.313
71375114,上田　剛史,"
                    2013                ",東京ヤクルト,112,399,339,51,87,7,4,4,114,22,18,3,24,2,33,1,65,2,.257,.336,.323
71375114,上田　剛史,"
                    2014                ",東京ヤクルト,115,292,252,36,53,4,2,2,67,20,16,4,16,3,18,3,45,1,.210,.266,.268
71375114,上田　剛史,"
                    2015                ",東京ヤクルト,82,238,209,18,55,2,2,1,64,19,8,1,11,2,14,2,29,5,.263,.306,.313
71375114,上田　剛史,"
                    2016                ",東京ヤクルト,72,92,82,12,18,2,1,1,25,10,5,3,1,2,4,3,13,1,.220,.305,.275
71375114,上田　剛史,"
                    2017                ",東京ヤクルト,100,188,167,18,39,1,5,0,50,11,6,3,8,3,8,2,26,0,.234,.299,.272
71375114,上田　剛史,"
                    2018                ",東京ヤクルト,102,101,85,17,19,5,0,1,27,7,2,1,7,0,8,1,12,1,.224,.318,.298
71375114,上田　剛史,"
                    2019                ",東京ヤクルト,56,57,51,9,12,0,0,0,12,4,1,1,3,1,1,1,7,1,.235,.235,.259
71375114,上田　剛史,"
                    2020                ",東京ヤクルト,53,61,56,13,7,1,0,0,8,2,5,0,2,1,2,0,15,3,.125,.143,.153
91495138,濱田　太貴,"
                    2019                ",東京ヤクルト,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000
91495138,濱田　太貴,"
                    2020                ",東京ヤクルト,33,105,100,7,20,4,0,3,33,7,0,0,0,0,5,0,30,1,.200,.330,.238
41045135,田代　将太郎,"
                    2012                ",埼玉西武,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41045135,田代　将太郎,"
                    2013                ",埼玉西武,8,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000
41045135,田代　将太郎,"
                    2015                ",埼玉西武,7,7,7,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0,.143,.143,.143
41045135,田代　将太郎,"
                    2016                ",埼玉西武,13,5,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,.250,.250,.250
41045135,田代　将太郎,"
                    2017                ",埼玉西武,38,62,56,8,4,0,1,1,9,5,3,2,0,0,5,1,16,1,.071,.161,.161
41045135,田代　将太郎,"
                    2018                ",東京ヤクルト,73,36,31,16,10,0,0,1,13,2,4,3,1,0,4,0,9,0,.323,.419,.400
41045135,田代　将太郎,"
                    2019                ",東京ヤクルト,51,21,19,7,5,1,2,0,10,7,1,1,0,1,0,1,6,0,.263,.526,.286
41045135,田代　将太郎,"
                    2020                ",東京ヤクルト,46,53,47,5,7,1,1,0,10,2,1,1,1,0,5,0,16,0,.149,.213,.231
93795138,デラロサ,"
                    2019                ",読　売,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
93795138,デラロサ,"
                    2020                ",読　売,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41045138,戸郷　翔征,"
                    2019                ",読　売,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000
41045138,戸郷　翔征,"
                    2020                ",読　売,19,37,34,1,0,0,0,0,0,0,0,0,3,0,0,0,21,0,.000,.000,.000
81985133,澤村　拓一,"
                    2011                ",読　売,30,61,52,2,4,1,0,0,5,2,0,0,6,0,3,0,34,0,.077,.096,.127
81985133,澤村　拓一,"
                    2012                ",読　売,27,54,48,0,4,1,0,0,5,3,0,0,5,0,1,0,26,0,.083,.104,.102
81985133,澤村　拓一,"
                    2013                ",読　売,34,46,38,0,1,0,0,0,1,1,0,0,5,0,3,0,24,1,.026,.026,.098
81985133,澤村　拓一,"
                    2014                ",読　売,12,24,18,1,2,1,0,0,3,1,0,0,5,0,1,0,10,0,.111,.167,.158
81985133,澤村　拓一,"
                    2015                ",読　売,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
81985133,澤村　拓一,"
                    2016                ",読　売,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81985133,澤村　拓一,"
                    2018                ",読　売,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81985133,澤村　拓一,"
                    2019                ",読　売,43,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.000,.000,.000
81985133,澤村　拓一,"
                    2020                ",読　売,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
81985133,澤村　拓一,"
                    2020                ",千葉ロッテ,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
11515115,大竹　寛,"
                    2003                ",広島東洋,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
11515115,大竹　寛,"
                    2004                ",広島東洋,43,11,10,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,.000,.000,.000
11515115,大竹　寛,"
                    2005                ",広島東洋,29,50,45,2,7,1,0,0,8,3,0,0,4,0,1,0,24,1,.156,.178,.174
11515115,大竹　寛,"
                    2006                ",広島東洋,30,44,38,2,5,0,0,0,5,1,0,0,5,0,1,0,16,0,.132,.132,.154
11515115,大竹　寛,"
                    2007                ",広島東洋,28,45,40,3,6,2,0,0,8,0,0,0,5,0,0,0,15,0,.150,.200,.150
11515115,大竹　寛,"
                    2008                ",広島東洋,28,51,46,0,7,1,0,0,8,0,0,0,5,0,0,0,15,0,.152,.174,.152
11515115,大竹　寛,"
                    2009                ",広島東洋,29,64,61,3,6,0,0,0,6,3,0,0,2,0,1,0,27,0,.098,.098,.113
11515115,大竹　寛,"
                    2010                ",広島東洋,3,2,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,.000,.000,1.000
11515115,大竹　寛,"
                    2011                ",広島東洋,6,9,7,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,.286,.286,.286
11515115,大竹　寛,"
                    2012                ",広島東洋,24,45,36,0,5,0,0,0,5,2,0,0,9,0,0,0,10,0,.139,.139,.139
11515115,大竹　寛,"
                    2013                ",広島東洋,25,49,45,2,2,0,0,0,2,3,0,0,3,0,1,0,16,0,.044,.044,.065
11515115,大竹　寛,"
                    2014                ",読　売,22,49,40,2,7,1,1,0,10,6,0,0,7,0,2,0,17,1,.175,.250,.214
11515115,大竹　寛,"
                    2015                ",読　売,11,16,15,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,.000,.000,.000
11515115,大竹　寛,"
                    2016                ",読　売,17,31,24,0,1,0,0,0,1,0,0,0,6,0,1,0,11,0,.042,.042,.080
11515115,大竹　寛,"
                    2017                ",読　売,13,26,19,0,0,0,0,0,0,1,0,0,6,0,1,0,13,0,.000,.000,.050
11515115,大竹　寛,"
                    2018                ",読　売,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.000,.000,.000
11515115,大竹　寛,"
                    2019                ",読　売,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
11515115,大竹　寛,"
                    2020                ",読　売,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41745137,菅野　智之,"
                    2013                ",読　売,27,56,48,2,4,1,0,0,5,4,0,0,6,0,2,0,20,0,.083,.104,.120
41745137,菅野　智之,"
                    2014                ",読　売,23,55,42,2,7,0,0,0,7,4,0,0,11,0,2,0,14,0,.167,.167,.205
41745137,菅野　智之,"
                    2015                ",読　売,25,60,53,0,4,1,1,0,7,2,0,0,6,0,0,1,21,0,.075,.132,.093
41745137,菅野　智之,"
                    2016                ",読　売,26,61,54,3,12,1,0,0,13,3,0,0,5,1,1,0,18,0,.222,.241,.232
41745137,菅野　智之,"
                    2017                ",読　売,25,63,54,4,9,0,0,0,9,0,0,0,6,0,3,0,13,2,.167,.167,.211
41745137,菅野　智之,"
                    2018                ",読　売,28,69,54,6,7,1,0,1,11,4,0,0,14,0,1,0,21,3,.130,.204,.145
41745137,菅野　智之,"
                    2019                ",読　売,22,53,46,2,4,1,0,0,5,3,0,0,7,0,0,0,16,0,.087,.109,.087
41745137,菅野　智之,"
                    2020                ",読　売,20,53,44,3,4,3,0,0,7,3,0,0,8,0,1,0,16,0,.091,.159,.111
81085132,田中　豊樹,"
                    2016                ",北海道日本ハム,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81085132,田中　豊樹,"
                    2017                ",北海道日本ハム,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81085132,田中　豊樹,"
                    2018                ",北海道日本ハム,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81085132,田中　豊樹,"
                    2020                ",読　売,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.000,.000,1.000
83385151,サンチェス,"
                    2020                ",読　売,15,34,29,0,1,0,0,0,1,0,0,0,5,0,0,0,20,0,.034,.034,.034
01105111,岩隈　久志,"
                    2001                ",大阪近鉄,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
01105111,岩隈　久志,"
                    2002                ",大阪近鉄,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
01105111,岩隈　久志,"
                    2003                ",大阪近鉄,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
01105111,岩隈　久志,"
                    2004                ",大阪近鉄,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
01105111,岩隈　久志,"
                    2005                ",東北楽天,27,9,8,0,1,0,0,0,1,0,0,0,1,0,0,0,6,0,.125,.125,.125
01105111,岩隈　久志,"
                    2006                ",東北楽天,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
01105111,岩隈　久志,"
                    2007                ",東北楽天,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
01105111,岩隈　久志,"
                    2008                ",東北楽天,28,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,.000,.000,.000
01105111,岩隈　久志,"
                    2009                ",東北楽天,24,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.000,.000,.000
01105111,岩隈　久志,"
                    2010                ",東北楽天,28,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,.000,.000,.000
01105111,岩隈　久志,"
                    2011                ",東北楽天,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81285118,野上　亮磨,"
                    2009                ",埼玉西武,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81285118,野上　亮磨,"
                    2010                ",埼玉西武,27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
81285118,野上　亮磨,"
                    2011                ",埼玉西武,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81285118,野上　亮磨,"
                    2012                ",埼玉西武,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81285118,野上　亮磨,"
                    2013                ",埼玉西武,30,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000
81285118,野上　亮磨,"
                    2014                ",埼玉西武,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000,.000
81285118,野上　亮磨,"
                    2015                ",埼玉西武,27,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,.000,.000,.000
81285118,野上　亮磨,"
                    2016                ",埼玉西武,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81285118,野上　亮磨,"
                    2017                ",埼玉西武,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
81285118,野上　亮磨,"
                    2018                ",読　売,25,21,17,0,1,0,0,0,1,0,0,0,2,0,2,0,9,0,.059,.059,.158
81285118,野上　亮磨,"
                    2019                ",読　売,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000
61965138,髙橋　優貴,"
                    2019                ",読　売,18,34,32,1,3,0,0,0,3,1,0,0,2,0,0,0,20,1,.094,.094,.094
61965138,髙橋　優貴,"
                    2020                ",読　売,8,7,7,0,1,0,1,0,3,1,0,0,0,0,0,0,3,0,.143,.429,.143
41945139,田口　麗斗,"
                    2015                ",読　売,13,19,16,0,2,0,0,0,2,2,0,0,3,0,0,0,8,1,.125,.125,.125
41945139,田口　麗斗,"
                    2016                ",読　売,26,56,48,2,5,0,0,0,5,1,0,0,7,0,1,0,16,1,.104,.104,.122
41945139,田口　麗斗,"
                    2017                ",読　売,26,58,47,1,4,0,0,0,4,2,0,0,10,0,1,0,18,0,.085,.085,.104
41945139,田口　麗斗,"
                    2018                ",読　売,16,25,20,1,4,1,0,0,5,1,0,0,3,0,2,0,8,1,.200,.250,.273
41945139,田口　麗斗,"
                    2019                ",読　売,55,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,.000,.000,.000
41945139,田口　麗斗,"
                    2020                ",読　売,26,34,28,2,6,2,0,0,8,3,0,0,3,0,3,0,11,0,.214,.286,.290
51555137,鍵谷　陽平,"
                    2013                ",北海道日本ハム,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
51555137,鍵谷　陽平,"
                    2014                ",北海道日本ハム,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
51555137,鍵谷　陽平,"
                    2015                ",北海道日本ハム,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
51555137,鍵谷　陽平,"
                    2016                ",北海道日本ハム,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
51555137,鍵谷　陽平,"
                    2017                ",北海道日本ハム,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
51555137,鍵谷　陽平,"
                    2018                ",北海道日本ハム,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
51555137,鍵谷　陽平,"
                    2019                ",北海道日本ハム,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
51555137,鍵谷　陽平,"
                    2019                ",読　売,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
51555137,鍵谷　陽平,"
                    2020                ",読　売,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
31635134,畠　世周,"
                    2017                ",読　売,13,26,24,0,1,0,0,0,1,1,0,0,1,0,1,0,19,1,.042,.042,.080
31635134,畠　世周,"
                    2018                ",読　売,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
31635134,畠　世周,"
                    2019                ",読　売,5,4,2,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,.500,.500,.667
31635134,畠　世周,"
                    2020                ",読　売,12,25,19,1,1,0,0,0,1,1,0,0,6,0,0,0,11,0,.053,.053,.053
31935132,桜井　俊貴,"
                    2016                ",読　売,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,.000,.000,.000
31935132,桜井　俊貴,"
                    2017                ",読　売,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
31935132,桜井　俊貴,"
                    2019                ",読　売,29,29,23,0,2,0,0,0,2,0,0,0,4,0,2,0,13,0,.087,.087,.160
31935132,桜井　俊貴,"
                    2020                ",読　売,25,18,15,0,1,0,0,0,1,0,0,0,2,0,1,0,6,0,.067,.067,.125
41245139,古川　侑利,"
                    2014                ",東北楽天,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41245139,古川　侑利,"
                    2016                ",東北楽天,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41245139,古川　侑利,"
                    2017                ",東北楽天,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
41245139,古川　侑利,"
                    2018                ",東北楽天,18,7,6,0,1,0,0,0,1,1,0,0,1,0,0,0,4,0,.167,.167,.167
41245139,古川　侑利,"
                    2019                ",東北楽天,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
41245139,古川　侑利,"
                    2019                ",読　売,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
41245139,古川　侑利,"
                    2020                ",読　売,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81285132,中川　皓太,"
                    2016                ",読　売,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81285132,中川　皓太,"
                    2017                ",読　売,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
81285132,中川　皓太,"
                    2018                ",読　売,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
81285132,中川　皓太,"
                    2019                ",読　売,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81285132,中川　皓太,"
                    2020                ",読　売,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
33935134,メルセデス,"
                    2018                ",読　売,13,34,32,0,1,1,0,0,2,1,0,0,2,0,0,0,20,0,.031,.063,.031
33935134,メルセデス,"
                    2019                ",読　売,22,42,36,1,3,0,0,0,3,0,0,0,5,0,1,0,16,0,.083,.083,.108
33935134,メルセデス,"
                    2020                ",読　売,11,22,19,0,2,0,0,0,2,0,0,0,3,0,0,0,8,0,.105,.105,.105
31335135,今村　信貴,"
                    2013                ",読　売,3,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,.000,.000,.000
31335135,今村　信貴,"
                    2014                ",読　売,13,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,.143,.143,.143
31335135,今村　信貴,"
                    2016                ",読　売,16,24,22,0,2,0,0,0,2,0,0,0,2,0,0,0,9,0,.091,.091,.091
31335135,今村　信貴,"
                    2017                ",読　売,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000
31335135,今村　信貴,"
                    2018                ",読　売,13,30,25,0,1,0,0,0,1,2,0,0,4,0,1,0,16,0,.040,.040,.077
31335135,今村　信貴,"
                    2019                ",読　売,17,26,23,2,4,0,0,0,4,1,0,0,2,0,1,0,9,0,.174,.174,.208
31335135,今村　信貴,"
                    2020                ",読　売,12,24,20,2,1,0,0,0,1,2,0,0,3,0,1,0,12,0,.050,.050,.095
31735136,鍬原　拓也,"
                    2018                ",読　売,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000,.000
31735136,鍬原　拓也,"
                    2019                ",読　売,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
31735136,鍬原　拓也,"
                    2020                ",読　売,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
11615135,藤岡　貴裕,"
                    2012                ",千葉ロッテ,21,4,2,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,.500,.500,.667
11615135,藤岡　貴裕,"
                    2013                ",千葉ロッテ,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
11615135,藤岡　貴裕,"
                    2014                ",千葉ロッテ,27,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,.000,.000,.000
11615135,藤岡　貴裕,"
                    2015                ",千葉ロッテ,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
11615135,藤岡　貴裕,"
                    2016                ",千葉ロッテ,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
11615135,藤岡　貴裕,"
                    2017                ",千葉ロッテ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
11615135,藤岡　貴裕,"
                    2018                ",北海道日本ハム,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
11615135,藤岡　貴裕,"
                    2019                ",北海道日本ハム,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
11615135,藤岡　貴裕,"
                    2020                ",読　売,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
93795151,ビエイラ,"
                    2020                ",読　売,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
21225130,戸根　千明,"
                    2015                ",読　売,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
21225130,戸根　千明,"
                    2016                ",読　売,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
21225130,戸根　千明,"
                    2017                ",読　売,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
21225130,戸根　千明,"
                    2019                ",読　売,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
71075134,髙田　萌生,"
                    2018                ",読　売,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71075134,髙田　萌生,"
                    2019                ",読　売,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
91095134,高梨　雄平,"
                    2017                ",東北楽天,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
91095134,高梨　雄平,"
                    2018                ",東北楽天,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
91095134,高梨　雄平,"
                    2019                ",東北楽天,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
91095134,高梨　雄平,"
                    2020                ",読　売,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
11215138,直江　大輔,"
                    2020                ",読　売,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.000,.000,.000
31035135,高木　京介,"
                    2012                ",読　売,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
